1038.5,1680.4
1038.5,1680.4
1107.1,218.48
1107.1,218.48
1202.9,154.4
1202.9,154.4
499.19,1320.1
673,981.45
1103.5,238.79
1103.5,238.79
691.35,1128.5
1047.7,1730
