1197.6,1672.2
1197.6,1672.2
242.49,159.11
242.49,159.11
346.38,108.12
346.38,108.12
678.85,1317.1
878.3,969.91
239.17,177.59
239.17,177.59
896.4,1123.6
1210.6,1721.4
